x_coords,y_coords,z_coords
2.908880133314865,-3.902123190690107,30.19251720781695
1.1462811216739839,-3.848943396965216,27.64931781261285
-0.1310620229302173,-3.720927412061104,25.47184784258796
-1.0543722301039873,-3.6788848584521516,23.57903117013671
-1.7451423363986704,-3.7934608276438078,21.919283276524048
-2.3132897528446352,-4.094094391986675,20.465286371327476
-2.83861182375382,-4.5981048198699135,19.21488123015984
-3.387753146382637,-5.320761990851457,18.182488955331333
-4.015186338105412,-6.281360029967104,17.402426320897412
-4.761472774328743,-7.503714505159357,16.93628315064359
-5.6692620429232425,-8.991779984942102,16.872040137288415
-6.763841511969452,-10.731791537560051,17.344055227819226
-8.047612883138749,-12.629589409403113,18.511582546202124
-9.48866668896585,-14.469908140106835,20.52301027867894
-10.983165627621291,-15.870772870789787,23.44864417709206
-12.34101238540014,-16.332140441507974,27.11381436161887
-13.291056445730264,-15.41226460762334,30.972539157751733
-13.56370404491459,-13.129511819264925,34.16342895026326
-13.028435955300099,-10.046679291009472,35.97076566977092
-11.795801308978758,-6.7484270429584186,36.21681024499056
-10.099873581127405,-4.02589419373411,35.115547158454206
-8.25937850341267,-2.2108864619413966,33.172449621648035
-6.545687095718484,-1.244984116584526,30.97796417545011
-5.1115940930306225,-0.8865215372843616,28.766435346361668
-4.0119637389466645,-0.89984664211425,26.668408931963768
-3.231263850082854,-1.1164711494554143,24.720608958327755
-2.7265366642307693,-1.4475244320210976,22.92810695513035
-2.447679857275114,-1.8529996334909395,21.286966129957207
-2.3563414270222447,-2.325431863255465,19.79377260601761
-2.423107107591579,-2.880927327948047,18.45015898375561
-2.62953535799159,-3.5522573789267495,17.26489720977981
-2.9777084407863263,-4.376814086902598,16.256542569301423
-3.475345540702349,-5.403108181068397,15.460585387300473
-4.143343325570006,-6.683466546224846,14.934372391941402
-5.0105317829931,-8.265679902473789,14.769993405838887
-6.105657790463765,-10.166462649807677,15.110126345386826
-7.447961028141862,-12.344750119150975,16.145809704272825
-9.031969352931107,-14.637734725524098,18.126843141657165
-10.77197332575513,-16.65673193292713,21.224989097147763
-12.480046382810434,-17.793872110350858,25.42102552323825
